time_s,voltage_v,current_a,temperature_c,soc_pct,dt_s,temperature_k,soc
177.2,273.657,9.87,24.315,58.5,0.09999999999999432,297.465,0.585
177.3,279.535,0.27,31.447,60.0,0.10000000000002274,304.597,0.6
177.4,263.836,26.413,32.545,69.0,0.09999999999999432,305.695,0.69
177.5,264.046,8.218,38.385,57.5,0.09999999999999432,311.53499999999997,0.575
177.6,270.191,-1.178,36.506,55.5,0.09999999999999432,309.65599999999995,0.555
177.7,268.501,11.215,38.146,56.0,0.09999999999999432,311.296,0.56
177.8,269.389,24.243,34.447,61.0,0.10000000000002274,307.597,0.61
177.9,263.161,26.63,32.545,69.0,0.09999999999999432,305.695,0.69
178.0,277.44,4.04,29.607,62.0,0.09999999999999432,302.75699999999995,0.62
178.1,263.531,34.674,25.365,63.345,0.09999999999999432,298.515,0.63345
178.2,296.737,-12.01,24.526,58.5,0.09999999999999432,297.676,0.585
178.3,250.503,10.377,0.956,52.0,0.10000000000002274,274.106,0.52
178.4,297.963,-15.013,24.526,58.5,0.09999999999999432,297.676,0.585
178.5,276.291,0.028,32.768,58.5,0.09999999999999432,305.918,0.585
178.6,257.039,-0.325,44.865,39.0,0.09999999999999432,318.015,0.39
178.7,268.12,-3.066,38.385,57.5,0.09999999999999432,311.53499999999997,0.575
178.8,273.988,4.644,25.365,63.0,0.10000000000002274,298.515,0.63
178.9,307.57,-91.64,23.904,55.0,0.09999999999999432,297.054,0.55
179.0,280.853,-23.282,38.748,55.0,0.09999999999999432,311.89799999999997,0.55
179.1,274.554,5.646,32.986,58.5,0.09999999999999432,306.13599999999997,0.585
179.2,258.523,-0.068,42.666,39.0,0.09999999999999432,315.816,0.39
179.3,259.888,27.518,25.787,60.5,0.10000000000002274,298.93699999999995,0.605
179.4,280.166,-20.692,38.748,55.0,0.09999999999999432,311.89799999999997,0.55
179.5,262.774,25.414,32.545,69.0,0.09999999999999432,305.695,0.69
179.6,285.764,-18.726,30.147,58.5,0.09999999999999432,303.29699999999997,0.585
179.7,286.376,-16.155,34.338,58.5,0.09999999999999432,307.488,0.585
179.8,272.872,3.004,27.256,55.0,0.10000000000002274,300.40599999999995,0.55
179.9,267.4,0.248,38.385,57.5,0.09999999999999432,311.53499999999997,0.575
180.0,269.508,-2.299,25.154,51.5,0.09999999999999432,298.304,0.515
180.1,275.07,-1.983,32.217,55.5,0.09999999999999432,305.36699999999996,0.555
180.2,276.297,0.045,32.768,58.5,0.09999999999999432,305.918,0.585
180.3,287.954,-12.533,35.127,64.0,0.10000000000002274,308.277,0.64
180.4,284.327,-20.006,25.365,63.0,0.09999999999999432,298.515,0.63
180.5,257.685,36.366,32.545,68.5,0.09999999999999432,305.695,0.685
180.6,260.917,24.158,25.787,60.5,0.09999999999999432,298.93699999999995,0.605
180.7,258.323,0.5,42.666,38.987,0.09999999999999432,315.816,0.38987
180.8,280.076,3.934,34.678,64.0,0.10000000000002274,307.828,0.64
180.9,287.302,-26.99,23.989,55.0,0.09999999999999432,297.13899999999995,0.55
181.0,269.776,0.547,36.506,55.5,0.09999999999999432,309.65599999999995,0.555
181.1,266.86,-19.948,22.865,71.5,0.09999999999999432,296.015,0.715
181.2,318.719,-13.88,-14.579,57.5,0.09999999999999432,258.57099999999997,0.575
181.3,283.691,-28.725,25.467,60.0,0.10000000000002274,298.61699999999996,0.6
181.4,269.747,0.665,36.506,55.5,0.09999999999999432,309.65599999999995,0.555
181.5,278.498,-21.941,32.545,68.5,0.09999999999999432,305.695,0.685
181.6,273.07,-15.925,0.956,52.0,0.09999999999999432,274.106,0.52
181.7,272.452,-13.433,0.956,52.0,0.09999999999999432,274.106,0.52
181.8,286.555,-28.822,25.365,60.0,0.10000000000002274,298.515,0.6
181.9,279.622,0.483,31.447,60.0,0.09999999999999432,304.597,0.6
182.0,278.001,2.515,29.607,62.0,0.09999999999999432,302.75699999999995,0.62
182.1,270.002,-3.262,25.154,51.5,0.09999999999999432,298.304,0.515
182.2,291.552,-25.998,32.326,60.0,0.09999999999999432,305.476,0.6
182.3,276.757,-22.681,32.768,51.5,0.10000000000002274,305.918,0.515
182.4,276.159,0.4,32.654,58.5,0.09999999999999432,305.804,0.585
182.5,257.328,-0.737,44.998,39.0,0.09999999999999432,318.14799999999997,0.39
182.6,267.753,0.014,31.447,54.0,0.09999999999999432,304.597,0.54
182.7,286.16,-13.313,34.338,59.0,0.09999999999999432,307.488,0.59
182.8,270.26,-4.044,25.154,51.5,0.10000000000002274,298.304,0.515
182.9,296.965,-62.454,32.217,56.0,0.09999999999999432,305.36699999999996,0.56
183.0,276.207,0.354,32.768,58.5,0.09999999999999432,305.918,0.585
183.1,310.689,-34.27,24.627,58.5,0.09999999999999432,297.777,0.585
183.2,271.69,0.343,32.768,51.5,0.09999999999999432,305.918,0.515
183.3,276.273,0.121,32.768,58.5,0.10000000000002274,305.918,0.585
183.4,284.118,-7.491,34.678,64.0,0.09999999999999432,307.828,0.64
183.5,291.223,-23.877,32.326,60.5,0.09999999999999432,305.476,0.605
183.6,317.068,-14.163,-14.579,57.5,0.09999999999999432,258.57099999999997,0.575
183.7,268.329,-1.686,31.447,54.0,0.09999999999999432,304.597,0.54
183.8,271.859,-3.78,38.385,58.0,0.10000000000002274,311.53499999999997,0.58
183.9,268.12,6.703,32.654,51.5,0.09999999999999432,305.804,0.515
184.0,267.895,7.046,32.654,51.5,0.09999999999999432,305.804,0.515
184.1,324.117,-69.052,24.627,58.5,0.09999999999999432,297.777,0.585
184.2,286.66,-24.5,3.655,51.5,0.09999999999999432,276.80499999999995,0.515
184.3,268.314,-1.818,31.447,54.0,0.10000000000002274,304.597,0.54
184.4,296.181,-63.475,38.146,56.5,0.09999999999999432,311.296,0.565
184.5,264.461,24.471,38.748,55.0,0.09999999999999432,311.89799999999997,0.55
184.6,265.272,17.096,32.654,55.0,0.09999999999999432,305.804,0.55
184.7,259.676,-0.488,42.666,39.0,0.09999999999999432,315.816,0.39
184.8,291.462,-35.994,27.358,55.0,0.10000000000002274,300.508,0.55
184.9,300.785,-49.425,7.346,53.633,0.09999999999999432,280.496,0.53633
185.0,268.132,-1.023,31.447,54.0,0.09999999999999432,304.597,0.54
185.1,279.764,1.805,34.338,59.0,0.09999999999999432,307.488,0.59
185.2,295.805,-36.197,34.678,64.0,0.09999999999999432,307.828,0.64
185.3,292.452,-30.85,0.956,52.5,0.10000000000002274,274.106,0.525
185.4,270.216,-0.243,36.506,56.0,0.09999999999999432,309.65599999999995,0.56
185.5,292.57,-43.627,38.146,57.0,0.09999999999999432,311.296,0.57
185.6,295.008,-32.585,34.678,64.0,0.09999999999999432,307.828,0.64
185.7,284.981,-8.28,32.217,60.5,0.09999999999999432,305.36699999999996,0.605
185.8,276.809,-1.13,32.768,58.5,0.10000000000002274,305.918,0.585
185.9,269.743,24.713,30.147,58.5,0.09999999999999432,303.29699999999997,0.585
186.0,268.202,-1.421,31.447,54.0,0.09999999999999432,304.597,0.54
186.1,266.827,11.602,32.654,55.0,0.09999999999999432,305.804,0.55
186.2,279.937,-0.623,31.447,60.0,0.09999999999999432,304.597,0.6
186.3,258.181,-3.053,38.506,38.5,0.10000000000002274,311.65599999999995,0.385
186.4,270.83,-4.499,25.154,51.5,0.09999999999999432,298.304,0.515
186.5,290.684,-12.633,35.127,64.0,0.09999999999999432,308.277,0.64
186.6,303.349,-18.951,24.627,59.5,0.09999999999999432,297.777,0.595
186.7,258.659,1.57,42.545,39.0,0.09999999999999432,315.695,0.39
186.8,268.217,10.726,38.748,55.0,0.10000000000002274,311.89799999999997,0.55
186.9,269.846,0.892,36.506,55.933,0.09999999999999432,309.65599999999995,0.55933
187.0,280.856,2.819,25.467,60.5,0.09999999999999432,298.61699999999996,0.605
187.1,279.798,-0.081,31.447,60.0,0.09999999999999432,304.597,0.6
187.2,258.469,1.798,42.545,39.0,0.09999999999999432,315.695,0.39
187.3,262.423,7.666,7.346,54.0,0.10000000000002274,280.496,0.54
187.4,278.84,-20.298,24.006,55.0,0.09999999999999432,297.15599999999995,0.55
187.5,272.405,21.687,25.467,60.5,0.09999999999999432,298.61699999999996,0.605
187.6,279.66,0.136,31.557,60.0,0.09999999999999432,304.707,0.6
187.7,267.053,24.426,25.787,61.0,0.09999999999999432,298.93699999999995,0.61
187.8,279.185,7.798,34.564,62.0,0.10000000000002274,307.714,0.62
187.9,299.913,-14.493,24.627,59.5,0.09999999999999432,297.777,0.595
188.0,285.741,-6.484,34.678,64.0,0.09999999999999432,307.828,0.64
188.1,300.214,-15.394,24.627,59.5,0.09999999999999432,297.777,0.595
188.2,267.162,29.532,25.467,60.5,0.09999999999999432,298.61699999999996,0.605
188.3,276.765,-0.88,32.768,58.5,0.10000000000002274,305.918,0.585
188.4,257.262,0.219,38.506,39.0,0.09999999999999432,311.65599999999995,0.39
188.5,268.199,-1.122,31.447,54.0,0.09999999999999432,304.597,0.54
188.6,271.246,-5.504,25.154,51.5,0.09999999999999432,298.304,0.515
188.7,276.79,-0.884,32.768,58.5,0.09999999999999432,305.918,0.585
188.8,278.698,3.73,32.217,60.5,0.10000000000002274,305.36699999999996,0.605
188.9,284.563,-13.339,34.338,59.0,0.09999999999999432,307.488,0.59
189.0,257.902,48.824,32.654,69.5,0.09999999999999432,305.804,0.695
189.1,273.641,-1.717,31.775,53.5,0.09999999999999432,304.92499999999995,0.535
189.2,267.378,9.193,3.768,51.5,0.09999999999999432,276.91799999999995,0.515
189.3,287.699,-6.909,35.127,64.0,0.10000000000002274,308.277,0.64
189.4,257.596,-0.69,44.998,39.0,0.09999999999999432,318.14799999999997,0.39
189.5,273.268,6.435,38.146,57.0,0.09999999999999432,311.296,0.57
189.6,277.463,3.201,29.607,61.5,0.09999999999999432,302.75699999999995,0.615
189.7,271.959,-7.326,25.154,51.5,0.09999999999999432,298.304,0.515
189.8,280.881,1.62,32.217,60.5,0.10000000000002274,305.36699999999996,0.605
189.9,280.716,-0.562,25.365,64.0,0.09999999999999432,298.515,0.64
190.0,268.785,22.835,25.467,60.5,0.09999999999999432,298.61699999999996,0.605
190.1,271.28,27.034,34.447,61.5,0.09999999999999432,307.597,0.615
190.2,270.624,28.737,34.447,61.5,0.09999999999999432,307.597,0.615
190.3,273.953,-2.754,31.885,53.5,0.10000000000002274,305.03499999999997,0.535
190.4,257.388,0.102,44.998,39.0,0.09999999999999432,318.14799999999997,0.39
190.5,263.219,36.636,25.467,60.5,0.09999999999999432,298.61699999999996,0.605
190.6,267.012,34.696,32.986,59.0,0.09999999999999432,306.13599999999997,0.59
190.7,272.077,-6.905,25.247,51.5,0.09999999999999432,298.397,0.515
190.8,270.723,-1.378,36.506,56.0,0.10000000000002274,309.65599999999995,0.56
190.9,317.444,-11.935,-14.431,58.0,0.09999999999999432,258.719,0.58
191.0,276.751,-0.546,32.768,58.5,0.09999999999999432,305.918,0.585
191.1,262.255,43.817,32.217,60.0,0.09999999999999432,305.36699999999996,0.6
191.2,263.758,1.82,7.346,53.5,0.09999999999999432,280.496,0.535
191.3,284.353,1.542,35.127,64.0,0.10000000000002274,308.277,0.64
191.4,280.675,1.573,32.217,60.5,0.09999999999999432,305.36699999999996,0.605
191.5,263.096,1.031,1.077,52.5,0.09999999999999432,274.227,0.525
191.6,283.974,2.364,35.127,64.0,0.09999999999999432,308.277,0.64
191.7,273.779,-2.059,31.775,53.5,0.09999999999999432,304.92499999999995,0.535
191.8,271.489,-1.995,32.654,51.5,0.10000000000002274,305.804,0.515
191.9,273.217,8.431,32.326,56.5,0.09999999999999432,305.476,0.565
192.0,283.842,2.355,35.127,64.0,0.09999999999999432,308.277,0.64
192.1,280.031,0.182,25.467,64.0,0.09999999999999432,298.61699999999996,0.64
192.2,273.762,-1.841,31.885,53.5,0.09999999999999432,305.03499999999997,0.535
192.3,248.751,54.056,25.787,60.5,0.10000000000002274,298.93699999999995,0.605
192.4,272.304,9.974,32.217,56.5,0.09999999999999432,305.36699999999996,0.565
192.5,278.969,1.654,31.447,60.0,0.09999999999999432,304.597,0.6
192.6,257.855,-1.351,44.998,39.0,0.09999999999999432,318.14799999999997,0.39
192.7,268.777,-3.061,31.447,54.0,0.09999999999999432,304.597,0.54
192.8,269.128,6.683,27.467,54.5,0.10000000000002274,300.61699999999996,0.545
192.9,247.047,62.529,38.385,57.5,0.09999999999999432,311.53499999999997,0.575
193.0,268.101,11.756,38.748,55.0,0.09999999999999432,311.89799999999997,0.55
193.1,311.205,-7.23,-14.431,58.0,0.09999999999999432,258.719,0.58
193.2,276.741,-0.645,32.768,58.5,0.09999999999999432,305.918,0.585
193.3,268.371,17.483,38.146,56.5,0.10000000000002274,311.296,0.565
193.4,276.397,0.488,32.768,58.5,0.09999999999999432,305.918,0.585
193.5,260.059,-0.304,1.077,52.5,0.09999999999999432,274.227,0.525
193.6,268.011,9.149,24.006,55.0,0.09999999999999432,297.15599999999995,0.55
193.7,275.443,12.675,34.338,59.0,0.09999999999999432,307.488,0.59
193.8,245.153,65.452,38.506,57.5,0.10000000000002274,311.65599999999995,0.575
193.9,270.248,4.937,27.467,54.5,0.09999999999999432,300.61699999999996,0.545
194.0,280.413,1.566,32.217,60.5,0.09999999999999432,305.36699999999996,0.605
194.1,254.172,56.349,32.217,59.0,0.09999999999999432,305.36699999999996,0.59
194.2,274.21,15.258,34.338,59.0,0.09999999999999432,307.488,0.59
194.3,255.322,23.824,3.768,51.5,0.10000000000002274,276.91799999999995,0.515
194.4,269.99,3.512,38.748,54.5,0.09999999999999432,311.89799999999997,0.545
194.5,278.329,3.042,25.365,64.0,0.09999999999999432,298.515,0.64
194.6,278.304,3.093,25.365,64.0,0.09999999999999432,298.515,0.64
194.7,271.323,2.71,27.467,54.5,0.09999999999999432,300.61699999999996,0.545
194.8,240.041,74.712,25.467,59.5,0.10000000000002274,298.61699999999996,0.595
194.9,273.8,-0.084,34.338,54.5,0.09999999999999432,307.488,0.545
195.0,237.61,87.169,24.428,57.5,0.09999999999999432,297.578,0.575
195.1,248.701,70.922,34.447,60.5,0.09999999999999432,307.597,0.605
195.2,264.768,27.489,32.326,56.0,0.09999999999999432,305.476,0.56
195.3,268.621,7.141,24.006,55.0,0.10000000000002274,297.15599999999995,0.55
195.4,272.874,17.374,34.338,59.0,0.09999999999999432,307.488,0.59
195.5,272.713,-5.879,3.768,51.5,0.09999999999999432,276.91799999999995,0.515
195.6,221.467,92.142,22.967,70.5,0.09999999999999432,296.11699999999996,0.705
195.7,245.505,74.108,32.217,58.5,0.09999999999999432,305.36699999999996,0.585
195.8,235.891,79.137,25.467,59.0,0.10000000000002274,298.61699999999996,0.59
195.9,260.465,31.577,38.146,56.0,0.09999999999999432,311.296,0.56
196.0,264.259,25.434,32.326,56.0,0.09999999999999432,305.476,0.56
196.1,258.334,-2.727,45.127,39.0,0.09999999999999432,318.277,0.39
196.2,275.874,7.884,25.467,63.5,0.09999999999999432,298.61699999999996,0.635
196.3,267.055,18.196,32.326,56.0,0.10000000000002274,305.476,0.56
196.4,249.908,50.899,24.428,57.0,0.09999999999999432,297.578,0.57
196.5,267.447,25.919,30.037,58.5,0.09999999999999432,303.18699999999995,0.585
196.6,257.395,-0.834,38.506,38.5,0.09999999999999432,311.65599999999995,0.385
196.7,251.371,46.0,32.654,67.5,0.09999999999999432,305.804,0.675
196.8,273.69,0.236,34.338,54.5,0.10000000000002274,307.488,0.545
196.9,272.524,-4.824,32.545,51.5,0.09999999999999432,305.695,0.515
197.0,257.871,0.606,42.427,38.5,0.09999999999999432,315.577,0.385
197.1,271.112,-0.379,32.545,51.5,0.09999999999999432,305.695,0.515
197.2,279.897,5.241,34.678,64.0,0.09999999999999432,307.828,0.64
197.3,279.901,5.179,34.678,64.0,0.10000000000002274,307.828,0.64
197.4,271.377,-4.017,25.198,51.5,0.09999999999999432,298.34799999999996,0.515
197.5,246.051,51.877,38.506,56.5,0.09999999999999432,311.65599999999995,0.565
197.6,257.88,0.553,42.427,38.5,0.09999999999999432,315.577,0.385
197.7,272.112,-6.152,25.256,51.5,0.09999999999999432,298.40599999999995,0.515
197.8,235.448,55.345,22.967,69.5,0.10000000000002274,296.11699999999996,0.695
197.9,269.164,3.441,32.545,51.5,0.09999999999999432,305.695,0.515
198.0,279.452,6.157,34.678,64.0,0.09999999999999432,307.828,0.64
198.1,268.418,-1.227,31.447,54.0,0.09999999999999432,304.597,0.54
198.2,276.398,0.206,32.768,58.5,0.09999999999999432,305.918,0.585
198.3,309.237,-5.76,-14.431,58.5,0.10000000000002274,258.719,0.585
198.4,270.833,-0.74,36.627,54.5,0.09999999999999432,309.777,0.545
198.5,243.497,53.04,25.885,59.0,0.09999999999999432,299.03499999999997,0.59
198.6,273.757,-0.017,34.338,54.5,0.09999999999999432,307.488,0.545
198.7,247.491,55.538,32.654,67.0,0.09999999999999432,305.804,0.67
198.8,264.405,3.633,7.346,53.5,0.10000000000002274,280.496,0.535
198.9,276.057,1.139,32.768,58.5,0.09999999999999432,305.918,0.585
199.0,279.236,0.755,31.447,60.0,0.09999999999999432,304.597,0.6
199.1,281.084,6.941,35.127,64.0,0.09999999999999432,308.277,0.64
199.2,257.531,0.835,45.127,39.0,0.09999999999999432,318.277,0.39
199.3,277.547,2.647,29.607,61.5,0.10000000000002274,302.75699999999995,0.615
199.4,267.081,11.623,24.009,55.0,0.09999999999999432,297.159,0.55
199.5,245.611,57.396,24.428,56.584,0.09999999999999432,297.578,0.56584
199.6,268.403,-1.239,31.447,54.0,0.09999999999999432,304.597,0.54
199.7,253.416,44.229,32.217,58.0,0.09999999999999432,305.36699999999996,0.58
199.8,245.443,56.199,24.428,56.5,0.10000000000002274,297.578,0.565
199.9,253.4,44.823,32.986,57.0,0.09999999999999432,306.13599999999997,0.57
200.0,253.813,44.058,32.986,57.0,0.09999999999999432,306.13599999999997,0.57
200.1,280.769,-4.361,34.447,58.5,0.09999999999999432,307.597,0.585
200.2,246.162,49.784,38.506,55.5,0.09999999999999432,311.65599999999995,0.555
200.3,271.186,1.76,32.654,55.0,0.10000000000002274,305.804,0.55
200.4,270.905,4.216,27.576,54.5,0.09999999999999432,300.726,0.545
200.5,277.782,9.255,34.678,64.0,0.09999999999999432,307.828,0.64
200.6,279.023,0.127,34.447,58.5,0.09999999999999432,307.597,0.585
200.7,279.506,-0.003,31.557,60.0,0.09999999999999432,304.707,0.6
200.8,274.064,-0.74,34.338,54.5,0.10000000000002274,307.488,0.545
200.9,295.109,-10.275,24.838,60.0,0.09999999999999432,297.988,0.6
201.0,258.311,9.309,7.346,53.5,0.09999999999999432,280.496,0.535
201.1,278.512,-2.75,30.147,58.5,0.09999999999999432,303.29699999999997,0.585
201.2,279.927,1.576,32.217,60.5,0.09999999999999432,305.36699999999996,0.605
201.3,251.645,51.545,34.476,59.0,0.10000000000002274,307.626,0.59
201.4,259.528,2.448,1.077,52.0,0.09999999999999432,274.227,0.52
201.5,233.1,57.793,22.967,69.0,0.09999999999999432,296.11699999999996,0.69
201.6,260.05,29.985,32.326,55.0,0.09999999999999432,305.476,0.55
201.7,269.292,3.921,24.108,54.5,0.09999999999999432,297.258,0.545
201.8,293.622,-7.472,24.838,60.0,0.10000000000002274,297.988,0.6
201.9,275.94,13.252,34.678,64.0,0.09999999999999432,307.828,0.64
202.0,241.622,55.389,25.467,57.5,0.09999999999999432,298.61699999999996,0.575
202.1,271.694,-4.394,25.256,51.5,0.09999999999999432,298.40599999999995,0.515
202.2,261.74,-0.371,1.186,52.0,0.09999999999999432,274.33599999999996,0.52
202.3,243.081,49.234,25.885,58.382,0.10000000000002274,299.03499999999997,0.58382
202.4,271.271,-0.527,24.108,54.5,0.09999999999999432,297.258,0.545
202.5,265.565,4.932,3.768,51.5,0.09999999999999432,276.91799999999995,0.515
202.6,271.021,15.011,25.467,63.5,0.09999999999999432,298.61699999999996,0.635
202.7,274.725,21.446,35.127,64.0,0.09999999999999432,308.277,0.64
202.8,273.852,23.666,35.127,64.0,0.10000000000002274,308.277,0.64
202.9,275.0,8.236,34.447,58.5,0.09999999999999432,307.597,0.585
203.0,259.607,25.134,38.146,55.0,0.09999999999999432,311.296,0.55
203.1,242.098,51.113,25.885,58.0,0.09999999999999432,299.03499999999997,0.58
203.2,271.93,-4.876,25.256,51.5,0.09999999999999432,298.40599999999995,0.515
203.3,257.443,14.507,7.448,53.5,0.10000000000002274,280.59799999999996,0.535
203.4,271.006,-0.971,36.506,56.0,0.09999999999999432,309.65599999999995,0.56
203.5,279.819,1.573,32.217,60.5,0.09999999999999432,305.36699999999996,0.605
203.6,266.028,18.865,27.576,54.5,0.09999999999999432,300.726,0.545
203.7,263.139,33.299,25.467,63.5,0.09999999999999432,298.61699999999996,0.635
203.8,273.24,-5.867,32.654,55.0,0.10000000000002274,305.804,0.55
203.9,288.213,4.694,-14.431,58.5,0.09999999999999432,258.719,0.585
204.0,273.987,-0.458,34.338,54.5,0.09999999999999432,307.488,0.545
204.1,257.876,0.591,42.427,38.5,0.09999999999999432,315.577,0.385
204.2,269.072,33.228,35.127,64.0,0.09999999999999432,308.277,0.64
204.3,271.726,-1.017,32.654,55.0,0.10000000000002274,305.804,0.55
204.4,258.343,-0.834,42.427,38.5,0.09999999999999432,315.577,0.385
204.5,269.711,0.905,32.436,51.5,0.09999999999999432,305.58599999999996,0.515
204.6,273.749,3.644,25.467,63.0,0.09999999999999432,298.61699999999996,0.63
204.7,251.988,29.555,38.506,55.0,0.09999999999999432,311.65599999999995,0.55
204.8,267.782,3.136,3.768,51.5,0.10000000000002274,276.91799999999995,0.515
204.9,258.739,-3.974,38.506,38.5,0.09999999999999432,311.65599999999995,0.385
205.0,298.681,-18.268,24.947,60.5,0.09999999999999432,298.097,0.605
205.1,271.219,0.614,24.108,54.5,0.09999999999999432,297.258,0.545
205.2,248.534,17.384,22.967,68.0,0.09999999999999432,296.11699999999996,0.68
205.3,262.103,6.531,32.654,66.0,0.10000000000002274,305.804,0.66
205.4,263.197,4.136,24.428,55.5,0.09999999999999432,297.578,0.555
205.5,293.559,-1.82,-14.431,58.5,0.09999999999999432,258.719,0.585
205.6,257.836,0.045,45.127,39.0,0.09999999999999432,318.277,0.39
205.7,268.887,-4.091,1.186,52.5,0.09999999999999432,274.33599999999996,0.525
205.8,269.411,1.012,34.447,58.5,0.10000000000002274,307.597,0.585
205.9,301.975,-24.228,24.947,60.5,0.09999999999999432,298.097,0.605
206.0,258.502,-3.372,38.627,39.0,0.09999999999999432,311.777,0.39
206.1,266.972,2.32,32.326,57.0,0.09999999999999432,305.476,0.57
206.2,266.886,11.612,36.748,54.5,0.09999999999999432,309.89799999999997,0.545
206.3,279.056,1.098,31.447,60.0,0.10000000000002274,304.597,0.6
206.4,258.153,0.101,42.427,38.5,0.09999999999999432,315.577,0.385
206.5,277.066,3.703,29.607,61.5,0.09999999999999432,302.75699999999995,0.615
206.6,262.248,3.11,1.186,52.5,0.09999999999999432,274.33599999999996,0.525
206.7,267.92,0.791,32.326,57.0,0.09999999999999432,305.476,0.57
206.8,274.983,-14.942,24.428,55.5,0.10000000000002274,297.578,0.555
206.9,261.29,2.989,38.506,55.0,0.09999999999999432,311.65599999999995,0.55
207.0,269.708,-0.755,24.428,55.5,0.09999999999999432,297.578,0.555
207.1,266.667,-4.54,25.576,57.0,0.09999999999999432,298.726,0.57
207.2,271.044,0.298,3.768,51.5,0.09999999999999432,276.91799999999995,0.515
207.3,278.999,1.179,31.541,60.0,0.10000000000002274,304.691,0.6
207.4,271.284,20.848,34.678,63.5,0.09999999999999432,307.828,0.635
207.5,270.73,1.597,24.108,54.5,0.09999999999999432,297.258,0.545
207.6,261.462,4.973,7.448,53.5,0.09999999999999432,280.59799999999996,0.535
207.7,270.859,-0.467,36.396,56.0,0.09999999999999432,309.546,0.56
207.8,278.991,-5.836,30.147,58.5,0.10000000000002274,303.29699999999997,0.585
207.9,279.009,1.071,31.557,60.0,0.09999999999999432,304.707,0.6
208.0,280.228,-5.44,34.447,58.5,0.09999999999999432,307.597,0.585
208.1,271.96,-0.567,38.748,54.5,0.09999999999999432,311.89799999999997,0.545
208.2,268.397,-0.726,31.557,54.0,0.09999999999999432,304.707,0.54
208.3,258.463,-0.762,42.295,38.5,0.10000000000002274,315.445,0.385
208.4,268.388,-5.094,1.186,52.5,0.09999999999999432,274.33599999999996,0.525
208.5,256.884,-0.879,38.506,38.5,0.09999999999999432,311.65599999999995,0.385
208.6,270.682,-1.057,33.096,56.0,0.09999999999999432,306.246,0.56
208.7,272.207,-1.465,38.748,54.5,0.09999999999999432,311.89799999999997,0.545
208.8,274.065,-0.623,34.338,54.5,0.10000000000002274,307.488,0.545
208.9,270.473,-1.232,38.146,55.0,0.09999999999999432,311.296,0.55
209.0,265.445,-4.415,25.885,57.5,0.09999999999999432,299.03499999999997,0.575
209.1,271.207,-1.526,36.396,56.0,0.09999999999999432,309.546,0.56
209.2,270.825,-0.243,36.396,56.0,0.09999999999999432,309.546,0.56
209.3,299.629,-18.077,24.947,60.5,0.10000000000002274,298.097,0.605
209.4,272.336,-4.962,25.256,51.5,0.09999999999999432,298.40599999999995,0.515
209.5,270.738,-1.809,38.146,55.0,0.09999999999999432,311.296,0.55
209.6,270.178,-2.082,32.326,57.0,0.09999999999999432,305.476,0.57
209.7,272.025,0.036,32.326,55.0,0.09999999999999432,305.476,0.55
209.8,268.678,-1.453,31.557,54.0,0.10000000000002274,304.707,0.54
209.9,269.733,1.532,3.878,51.5,0.09999999999999432,277.02799999999996,0.515
210.0,273.572,-12.152,32.326,57.0,0.09999999999999432,305.476,0.57
210.1,272.152,-0.431,32.326,55.0,0.09999999999999432,305.476,0.55
210.2,258.347,-3.382,38.52,38.5,0.09999999999999432,311.66999999999996,0.385
210.3,305.238,-3.25,-14.431,58.5,0.10000000000002274,258.719,0.585
210.4,272.38,-1.203,32.326,55.0,0.09999999999999432,305.476,0.55
210.5,276.901,3.849,29.607,61.5,0.09999999999999432,302.75699999999995,0.615
210.6,271.744,1.0,32.326,55.0,0.09999999999999432,305.476,0.55
210.7,271.591,1.243,34.447,58.5,0.09999999999999432,307.597,0.585
210.8,280.392,-2.585,34.447,58.5,0.10000000000002274,307.597,0.585
210.9,258.976,-2.095,42.295,38.5,0.09999999999999432,315.445,0.385
211.0,258.97,-2.022,42.295,38.5,0.09999999999999432,315.445,0.385
211.1,272.45,-5.063,25.256,51.5,0.09999999999999432,298.40599999999995,0.515
211.2,281.75,-25.007,32.654,55.0,0.09999999999999432,305.804,0.55
211.3,258.572,-2.16,45.256,39.0,0.10000000000002274,318.40599999999995,0.39
211.4,298.966,-15.998,24.947,60.5,0.09999999999999432,298.097,0.605
211.5,269.626,3.921,36.748,54.5,0.09999999999999432,309.89799999999997,0.545
211.6,254.822,40.351,25.467,62.5,0.09999999999999432,298.61699999999996,0.625
211.7,277.05,3.239,29.607,61.5,0.09999999999999432,302.75699999999995,0.615
211.8,274.077,-0.688,34.338,54.5,0.10000000000002274,307.488,0.545
211.9,299.189,-16.645,25.045,60.5,0.09999999999999432,298.195,0.605
212.0,260.958,7.301,38.506,55.0,0.09999999999999432,311.65599999999995,0.55
212.1,270.507,0.028,32.326,57.0,0.09999999999999432,305.476,0.57
212.2,298.404,-15.011,25.045,60.5,0.09999999999999432,298.195,0.605
212.3,259.232,-5.555,38.627,38.5,0.10000000000002274,311.777,0.385
212.4,270.66,2.8,32.326,55.0,0.09999999999999432,305.476,0.55
212.5,273.316,-0.678,31.885,54.0,0.09999999999999432,305.03499999999997,0.54
212.6,260.601,8.14,38.506,55.0,0.09999999999999432,311.65599999999995,0.55
212.7,270.75,-0.014,36.396,56.0,0.09999999999999432,309.546,0.56
212.8,276.47,-0.059,32.768,58.5,0.10000000000002274,305.918,0.585
212.9,273.177,-0.392,31.885,54.0,0.09999999999999432,305.03499999999997,0.54
